**ACTUATORS**
Actuator,Material,Surface Property Solar Absorptance,soil_12in,[ ]
Actuator,Material,Surface Property Thermal Absorptance,soil_12in,[ ]
Actuator,Material,Surface Property Visible Absorptance,soil_12in,[ ]
Actuator,Material,Surface Property Solar Absorptance,door_const,[ ]
Actuator,Material,Surface Property Thermal Absorptance,door_const,[ ]
Actuator,Material,Surface Property Visible Absorptance,door_const,[ ]
Actuator,Material,Surface Property Solar Absorptance,Gyp_board_1/2in,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Gyp_board_1/2in,[ ]
Actuator,Material,Surface Property Visible Absorptance,Gyp_board_1/2in,[ ]
Actuator,Material,Surface Property Solar Absorptance,Std Wood 6inch,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Std Wood 6inch,[ ]
Actuator,Material,Surface Property Visible Absorptance,Std Wood 6inch,[ ]
Actuator,Material,Surface Property Solar Absorptance,Pipe Insulation,[ ]
Actuator,Material,Surface Property Thermal Absorptance,Pipe Insulation,[ ]
Actuator,Material,Surface Property Visible Absorptance,Pipe Insulation,[ ]
Actuator,Material,Surface Property Solar Absorptance,MANF_WALL_AIRGAP,[ ]
Actuator,Material,Surface Property Thermal Absorptance,MANF_WALL_AIRGAP,[ ]
Actuator,Material,Surface Property Visible Absorptance,MANF_WALL_AIRGAP,[ ]
Actuator,Material,Surface Property Solar Absorptance,BLDG_PAPER_FELT,[ ]
Actuator,Material,Surface Property Thermal Absorptance,BLDG_PAPER_FELT,[ ]
Actuator,Material,Surface Property Visible Absorptance,BLDG_PAPER_FELT,[ ]
Actuator,Material,Surface Property Solar Absorptance,R_HIGH,[ ]
Actuator,Material,Surface Property Thermal Absorptance,R_HIGH,[ ]
Actuator,Material,Surface Property Visible Absorptance,R_HIGH,[ ]
Actuator,People,Number of People,PEOPLE_UNIT1,[each]
Actuator,Lights,Electricity Rate,LIVING HARDWIRED LIGHTING1,[W]
Actuator,Lights,Electricity Rate,LIVING PLUG-IN LIGHTING1,[W]
Actuator,ElectricEquipment,Electricity Rate,DISHWASHER1,[W]
Actuator,ElectricEquipment,Electricity Rate,REFRIGERATOR1,[W]
Actuator,ElectricEquipment,Electricity Rate,CLOTHESWASHER1,[W]
Actuator,ElectricEquipment,Electricity Rate,ELECTRIC_DRYER1,[W]
Actuator,ElectricEquipment,Electricity Rate,ELECTRIC_RANGE1,[W]
Actuator,ElectricEquipment,Electricity Rate,TELEVISION1,[W]
Actuator,ElectricEquipment,Electricity Rate,ELECTRIC_MELS1,[W]
Actuator,ElectricEquipment,Electricity Rate,IECC_ADJ1,[W]
Actuator,Window Shading Control,Control Status,WINDOW_LDF_1.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_LDB_1.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_SDR_1.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_SDL_1.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_LDF_2.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_LDB_2.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_SDR_2.UNIT1,[ShadeStatus]
Actuator,Window Shading Control,Control Status,WINDOW_SDL_2.UNIT1,[ShadeStatus]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,OVERHANG_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,OVERHANG_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,Mir-OVERHANG_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,Mir-OVERHANG_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,OVERHANG_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,OVERHANG_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,Mir-OVERHANG_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,Mir-OVERHANG_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_LDF_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_LDF_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_LDB_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_LDB_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_SDL_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_SDL_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_LDB_1.GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_LDB_1.GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_LDF_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_LDF_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_LDB_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_LDB_2.UNIT1,[W/m2-K]
