Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
10:15:00,0.000000E+00,6.454922E+02,0.000000E+00,3.727257E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.405899E+00,3.208599E+01,2.899856E+01,5.105167E+01
10:30:00,0.000000E+00,7.618178E+02,0.000000E+00,4.399004E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.379117E+00,3.217699E+01,2.899842E+01,4.970279E+01
10:45:00,0.000000E+00,8.731469E+02,0.000000E+00,5.041899E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.354894E+00,3.225731E+01,2.899841E+01,4.821167E+01
11:00:00,0.000000E+00,9.732980E+02,0.000000E+00,5.620244E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.331240E+00,3.233383E+01,2.899843E+01,4.675670E+01
11:15:00,0.000000E+00,1.057025E+03,0.000000E+00,6.103762E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.308426E+00,3.240720E+01,2.899812E+01,4.579823E+01
11:30:00,0.000000E+00,1.125794E+03,0.000000E+00,6.500899E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.287191E+00,3.249239E+01,2.899807E+01,4.461551E+01
11:45:00,0.000000E+00,1.179180E+03,0.000000E+00,6.809195E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.267530E+00,3.258272E+01,2.899821E+01,4.339742E+01
12:00:00,0.000000E+00,1.218955E+03,0.000000E+00,7.038883E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.249077E+00,3.267166E+01,2.899832E+01,4.230665E+01
12:15:00,0.000000E+00,1.248762E+03,0.000000E+00,7.211012E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.231569E+00,3.275640E+01,2.899806E+01,4.161196E+01
12:30:00,0.000000E+00,1.273016E+03,0.000000E+00,7.351093E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.214305E+00,3.284586E+01,2.899789E+01,4.082496E+01
12:45:00,0.000000E+00,1.297140E+03,0.000000E+00,7.490410E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.197697E+00,3.293600E+01,2.899805E+01,4.002663E+01
13:00:00,0.000000E+00,1.328023E+03,0.000000E+00,7.668768E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.182035E+00,3.302289E+01,2.899814E+01,3.931494E+01
13:15:00,0.000000E+00,1.371863E+03,0.000000E+00,7.921914E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.167284E+00,3.310514E+01,2.899815E+01,3.874164E+01
13:30:00,0.000000E+00,1.430132E+03,0.000000E+00,8.258498E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.154218E+00,3.315788E+01,2.899708E+01,3.827914E+01
13:45:00,0.000000E+00,1.503824E+03,0.000000E+00,8.684180E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.142050E+00,3.319250E+01,2.899706E+01,3.769199E+01
