Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
07:20:00,3.063394E+03,2.167259E+02,2.601469E-01,1.556916E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067188E+01,4.740388E+01,2.567282E+01,5.941210E+01
07:30:00,3.128449E+03,3.211595E+02,2.656709E-01,2.306641E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067187E+01,4.742536E+01,2.567278E+01,5.888164E+01
07:40:00,3.167508E+03,4.445054E+02,2.689867E-01,3.192144E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067187E+01,4.745084E+01,2.567266E+01,5.816419E+01
07:50:00,3.195895E+03,5.817599E+02,2.713967E-01,4.177285E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067187E+01,4.747584E+01,2.567256E+01,5.732573E+01
08:00:00,3.219773E+03,6.873279E+02,2.734240E-01,4.934352E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067187E+01,4.749911E+01,2.567248E+01,5.638733E+01
08:10:00,3.262928E+03,7.752456E+02,2.770886E-01,5.565517E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067187E+01,4.752049E+01,2.567269E+01,5.554642E+01
08:20:00,3.305827E+03,8.621157E+02,2.807311E-01,6.189159E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067180E+01,4.751403E+01,2.567275E+01,5.455433E+01
08:30:00,3.347929E+03,9.492660E+02,2.843061E-01,6.814814E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067178E+01,4.749843E+01,2.567272E+01,5.343734E+01
08:40:00,3.389368E+03,1.034950E+03,2.878246E-01,7.429936E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067176E+01,4.748817E+01,2.567271E+01,5.230847E+01
08:50:00,3.430224E+03,1.119016E+03,2.912936E-01,8.033436E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067175E+01,4.748655E+01,2.567271E+01,5.118418E+01
