Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
03:50:00,3.387601E-02,4.443150E+02,3.387601E-02,2.439860E+02,5.827400E+02,3.724510E-01,4.964270E+03,3.387601E-02,0.000000E+00,0.000000E+00
04:00:00,3.387601E-02,4.461361E+02,3.387601E-02,2.421648E+02,5.808729E+02,3.708502E-01,4.947079E+03,3.387601E-02,0.000000E+00,0.000000E+00
04:10:00,3.387601E-02,4.473502E+02,3.387601E-02,2.409507E+02,5.796279E+02,3.692163E-01,4.929534E+03,3.387601E-02,0.000000E+00,0.000000E+00
04:20:00,3.387601E-02,4.485644E+02,3.387601E-02,2.397366E+02,5.783834E+02,3.676683E-01,4.912911E+03,3.387601E-02,0.000000E+00,0.000000E+00
04:30:00,3.387601E-02,4.497785E+02,3.387601E-02,2.385225E+02,5.771384E+02,3.662057E-01,4.897205E+03,3.387601E-02,0.000000E+00,0.000000E+00
04:40:00,3.387601E-02,4.509926E+02,3.387601E-02,2.373084E+02,5.758939E+02,3.648220E-01,4.882345E+03,3.387601E-02,0.000000E+00,0.000000E+00
04:50:00,3.387601E-02,4.522067E+02,3.387601E-02,2.360943E+02,5.746488E+02,3.635106E-01,4.868262E+03,3.387601E-02,0.000000E+00,0.000000E+00
05:00:00,3.387601E-02,4.534208E+02,3.387601E-02,2.348802E+02,5.734043E+02,3.622646E-01,4.854882E+03,3.387601E-02,0.000000E+00,0.000000E+00
05:10:00,3.387601E-02,4.522067E+02,3.387601E-02,2.360943E+02,5.746488E+02,3.607013E-01,4.838093E+03,3.387601E-02,0.000000E+00,0.000000E+00
05:20:00,3.387601E-02,4.509926E+02,3.387601E-02,2.373084E+02,5.758939E+02,3.590654E-01,4.820525E+03,3.387601E-02,0.000000E+00,0.000000E+00
05:30:00,3.387601E-02,4.497785E+02,3.387601E-02,2.385225E+02,5.771384E+02,3.573982E-01,4.802619E+03,3.387601E-02,0.000000E+00,0.000000E+00
05:40:00,3.387601E-02,4.485644E+02,3.387601E-02,2.397366E+02,5.783834E+02,3.557108E-01,4.784498E+03,3.387601E-02,0.000000E+00,0.000000E+00
05:50:00,3.387601E-02,4.473502E+02,3.387601E-02,2.409507E+02,5.796279E+02,3.540111E-01,4.766243E+03,3.387601E-02,0.000000E+00,0.000000E+00
06:00:00,3.387601E-02,4.461361E+02,3.387601E-02,2.421648E+02,5.808729E+02,3.523043E-01,4.747914E+03,3.387601E-02,0.000000E+00,0.000000E+00
