Time,LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
10:30:00,0.000000E+00,1.566280E+03,0.000000E+00,1.025031E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699857E+01,4.495558E+01,2.699857E+01,4.495558E+01
10:45:00,0.000000E+00,1.653811E+03,0.000000E+00,1.082313E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699872E+01,4.359254E+01,2.699872E+01,4.359254E+01
11:00:00,0.000000E+00,1.727944E+03,0.000000E+00,1.130825E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699883E+01,4.242526E+01,2.699883E+01,4.242526E+01
11:15:00,0.000000E+00,1.787443E+03,0.000000E+00,1.169761E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699868E+01,4.172377E+01,2.699868E+01,4.172377E+01
11:30:00,0.000000E+00,1.834408E+03,0.000000E+00,1.200494E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699871E+01,4.094638E+01,2.699871E+01,4.094638E+01
11:45:00,0.000000E+00,1.868303E+03,0.000000E+00,1.222673E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699885E+01,4.021514E+01,2.699885E+01,4.021514E+01
12:00:00,0.000000E+00,1.890527E+03,0.000000E+00,1.237214E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699896E+01,3.961776E+01,2.699896E+01,3.961776E+01
12:15:00,0.000000E+00,1.904460E+03,0.000000E+00,1.246330E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699882E+01,3.926236E+01,2.699882E+01,3.926236E+01
12:30:00,0.000000E+00,1.914450E+03,0.000000E+00,1.252867E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699873E+01,3.889239E+01,2.699873E+01,3.889239E+01
12:45:00,0.000000E+00,1.925887E+03,0.000000E+00,1.260352E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699883E+01,3.854909E+01,2.699883E+01,3.854909E+01
13:00:00,0.000000E+00,1.946108E+03,0.000000E+00,1.273587E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699888E+01,3.826666E+01,2.699888E+01,3.826666E+01
13:15:00,0.000000E+00,1.981468E+03,0.000000E+00,1.296726E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699889E+01,3.805084E+01,2.699889E+01,3.805084E+01
13:30:00,0.000000E+00,2.033717E+03,0.000000E+00,1.330929E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699831E+01,3.787953E+01,2.699831E+01,3.787953E+01
13:45:00,0.000000E+00,2.103105E+03,0.000000E+00,1.376352E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699828E+01,3.766491E+01,2.699828E+01,3.766491E+01
14:00:00,0.000000E+00,2.185422E+03,0.000000E+00,1.430236E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699831E+01,3.746400E+01,2.699831E+01,3.746400E+01
